CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,878256000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.06,Resultado Financeiro,50870000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.06,Resultado Financeiro,-337254000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.06.01,Receitas Financeiras,316685000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.06.01,Receitas Financeiras,377142000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.06.02,Despesas Financeiras,-265815000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.06.02,Despesas Financeiras,-714396000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,237485000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,541002000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-31189000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,301344000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.08.01,Corrente,-42969000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.08.01,Corrente,-55658000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.08.02,Diferido,11780000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.08.02,Diferido,357002000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.09,Resultado Líquido das Operações Continuadas,206296000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.09,Resultado Líquido das Operações Continuadas,842346000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.11,Lucro/Prejuízo Consolidado do Período,206296000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.11,Lucro/Prejuízo Consolidado do Período,842346000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,206296000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,842346000.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.99.01.01,ON,1697.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.99.01.01,ON,6301.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2018-01-01,2018-12-31,3.99.02.01,ON,1697.0,N
10.629.105/0001-68,2019-12-31,3,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-12-31,3.99.02.01,ON,6301.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.01,Receita de Venda de Bens e/ou Serviços,1644346000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.01,Receita de Venda de Bens e/ou Serviços,1904185000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-940379000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-1286926000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.03,Resultado Bruto,703967000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.03,Resultado Bruto,617259000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04,Despesas/Receitas Operacionais,174289000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04,Despesas/Receitas Operacionais,325490000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.01,Despesas com Vendas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.01,Despesas com Vendas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02,Despesas Gerais e Administrativas,-245716000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02,Despesas Gerais e Administrativas,-337947000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.01,Despesas com Geologia e Geofísica,-595000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.01,Despesas com Geologia e Geofísica,-471000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.02,Despesas com Pessoal,-48245000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.02,Despesas com Pessoal,-37853000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.03,Despesas Gerais e Administrativas,-25147000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.03,Despesas Gerais e Administrativas,-43487000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.04,Despesas com Serviços de Terceiros,-34519000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.04,Despesas com Serviços de Terceiros,-46242000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.05,Impostos e Taxas,-11130000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.05,Impostos e Taxas,-16378000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.02.06,Despesa de Depreciação,-126080000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.02.06,Despesa de Depreciação,-193516000.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.03.01,Baixa de poço seco,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.03.01,Baixa de poço seco,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.03.02,Provisão de impairment,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.03.02,Provisão de impairment,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.04,Outras Receitas Operacionais,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.04,Outras Receitas Operacionais,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.04.01,Resultado na venda de participação no Solimões,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.04.01,Resultado na venda de participação no Solimões,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.04.02,Resultado na venda de ativos permanentes,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.04.02,Resultado na venda de ativos permanentes,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.04.03,Outras,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.04.03,Outras,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.05,Outras Despesas Operacionais,420005000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.05,Outras Despesas Operacionais,663437000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.04.06,Resultado de Equivalência Patrimonial,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.04.06,Resultado de Equivalência Patrimonial,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,878256000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,942749000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.06,Resultado Financeiro,-337254000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.06,Resultado Financeiro,-458669000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.06.01,Receitas Financeiras,377142000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.06.01,Receitas Financeiras,1469151000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.06.02,Despesas Financeiras,-714396000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.06.02,Despesas Financeiras,-1927820000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,541002000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,484080000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,301344000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-31167000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.08.01,Corrente,-55658000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.08.01,Corrente,-77140000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.08.02,Diferido,357002000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.08.02,Diferido,45973000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.09,Resultado Líquido das Operações Continuadas,842346000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.09,Resultado Líquido das Operações Continuadas,452913000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.11,Lucro/Prejuízo Consolidado do Período,842346000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.11,Lucro/Prejuízo Consolidado do Período,452913000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,842346000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,452766000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.11.02,Atribuído a Sócios Não Controladores,147000.0,S
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.99.01,Lucro Básico por Ação,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.99.01.01,ON,6301.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.99.01.01,ON,3308.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.99.02,Lucro Diluído por Ação,0.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,3.99.02.01,ON,6301.0,N
10.629.105/0001-68,2020-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,3.99.02.01,ON,3308.0,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2020-01-01,2020-12-31,3.01,Receita de Venda de Bens e/ou Serviços,1904185000.0,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2021-01-01,2021-12-31,3.01,Receita de Venda de Bens e/ou Serviços,4396003000.0,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2020-01-01,2020-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-1286926000.0,S
