CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04,Reservas de Lucros,255381.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.01,Reserva Legal,12769.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.04,Reserva de Lucros a Realizar,60655.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.04.10,Reserva de Investimento,0.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.04.10,Reserva de Investimento,181957.0000000000,N
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.05,Lucros/Prejuízos Acumulados,-1077665.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.05,Lucros/Prejuízos Acumulados,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.07,Ajustes Acumulados de Conversão,579820.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.07,Ajustes Acumulados de Conversão,712338.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2020-12-31,2.03.09,Participação dos Acionistas Não Controladores,849.0000000000,S
10.629.105/0001-68,2021-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2021-12-31,2.03.09,Participação dos Acionistas Não Controladores,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2,Passivo Total,12221416.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2,Passivo Total,20302520.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01,Passivo Circulante,1085997.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01,Passivo Circulante,1387739.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01,Obrigações Sociais e Trabalhistas,131475.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01,Obrigações Sociais e Trabalhistas,138003.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.02,Obrigações Trabalhistas,131475.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02,Obrigações Trabalhistas,138003.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,131475.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,138003.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.02,Fornecedores,292204.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02,Fornecedores,565926.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.02.01,Fornecedores Nacionais,30012.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02.01,Fornecedores Nacionais,266902.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.02.02,Fornecedores Estrangeiros,262192.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02.02,Fornecedores Estrangeiros,299024.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03,Obrigações Fiscais,183678.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03,Obrigações Fiscais,158712.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.01,Obrigações Fiscais Federais,183678.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01,Obrigações Fiscais Federais,158712.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,126322.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,86979.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.02,PIS e COFINS sobre Importação de Serviços,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.01.20,Outros,57356.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.20,Outros,71733.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04,Empréstimos e Financiamentos,106458.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04,Empréstimos e Financiamentos,498319.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04.01,Empréstimos e Financiamentos,553.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01,Empréstimos e Financiamentos,393258.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04.01.01,Em Moeda Nacional,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01.01,Em Moeda Nacional,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04.01.02,Em Moeda Estrangeira,553.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01.02,Em Moeda Estrangeira,393258.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04.02,Debêntures,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.02,Debêntures,40514.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.04.03,Financiamento por Arrendamento,105905.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.03,Financiamento por Arrendamento,64547.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05,Outras Obrigações,376684.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05,Outras Obrigações,43433.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02,Outros,376684.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02,Outros,43433.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.04,Instrumentos Financeiros e Derivativos,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.04,Instrumentos Financeiros e Derivativos,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.05,Gastos com Emissão de Ação a Pagar,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.05,Gastos com Emissão de Ação a Pagar,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.06,Contas a pagar Petra,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.06,Contas a pagar Petra,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.07,Outras obrigações,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.07,Outras obrigações,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.08,Adiantamento de Parceiros,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.08,Adiantamento de Parceiros,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.09,Adiantamento para Alienação de Ativo Fixo,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.09,Adiantamento para Alienação de Ativo Fixo,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.10,Contas a pagar aquisição de Wahoo,376684.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.10,Contas a pagar aquisição de Wahoo,43433.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.05.02.20,Outros,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.20,Outros,0.0000000000,N
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.06,Provisões,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06,Provisões,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.06.01.01,Provisões Fiscais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.01,Provisões Fiscais,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2021-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0000000000,S
10.629.105/0001-68,2022-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0000000000,S
